agent_ID,parameters_ID,stockout,CV,order_cost,leadtime,mean_gap,time
148,8,10,0.4,360,2.0,0.060390218780066146,16.380161786079405
149,8,10,0.4,360,2.0,29.29181283580876,16.26058466831843
150,8,10,0.4,360,2.0,0.5011796716882893,16.338762283325195
151,8,10,0.4,360,2.0,0.07774070960583966,16.389586087067922
152,8,10,0.4,360,2.0,0.07848377019113328,16.300658917427064
153,8,10,0.4,360,2.0,0.07631133703941548,16.420516367753347
154,8,10,0.4,360,2.0,0.06255848919464742,16.36745785077413
155,8,10,0.4,360,2.0,0.09284647112825137,16.31709418296814
156,8,10,0.4,360,2.0,0.09162741113543879,16.39850648244222
157,8,10,0.4,360,2.0,0.04713978066881685,16.357396483421326
158,8,10,0.4,360,2.0,0.0847413982709043,16.37504636446635
159,8,10,0.4,360,2.0,0.059744221364710685,16.376524583498636
160,8,10,0.4,360,2.0,29.285302487216335,16.31310903231303
161,9,10,0.4,360,4.0,25.171935607302178,16.39884064992269
162,9,10,0.4,360,4.0,0.09655032292555779,16.457006013393404
163,9,10,0.4,360,4.0,25.166752413666032,16.31894436677297
164,9,10,0.4,360,4.0,0.1117917649136123,16.398344218730927
165,9,10,0.4,360,4.0,0.10322795389603244,16.35810341835022
166,9,10,0.4,360,4.0,25.165145531378236,16.192852250734965
167,9,10,0.4,360,4.0,165.8184104014491,16.28195439974467
168,9,10,0.4,360,4.0,0.14571733945355542,16.38311260143916
169,9,10,0.4,360,4.0,0.07603468519920187,16.311716997623442
170,9,10,0.4,360,4.0,0.11765443919674387,16.311294396718342
171,9,10,0.4,360,4.0,25.17081525286756,16.16912544965744
172,9,10,0.4,360,4.0,25.167015634753124,16.14150616725286
173,9,10,0.4,360,4.0,25.164164669686862,16.218910833199818
174,9,10,0.4,360,4.0,0.1401216264320402,16.31835596561432
175,9,10,0.4,360,4.0,0.14103790697817728,16.39225140015284
176,9,10,0.4,360,4.0,1.3949141347223535,16.294567382335664
177,9,10,0.4,360,4.0,0.12565390172433366,16.32948863108953
178,9,10,0.4,360,4.0,1.022993938029436,16.247697083155312
179,9,10,0.4,360,4.0,0.13695414138034065,16.285823182264963
180,9,10,0.4,360,4.0,0.10699604907784434,16.33225101629893
181,10,10,0.4,360,8.0,0.15442861994790255,16.406503585974374
182,10,10,0.4,360,8.0,16.312421729048076,16.16827258268992
183,10,10,0.4,360,8.0,0.15278680940623843,16.288073933124544
184,10,10,0.4,360,8.0,16.314140036835756,16.199725218613942
185,10,10,0.4,360,8.0,16.316072761523124,16.171561046441397
186,10,10,0.4,360,8.0,0.13401649097427254,16.32590015331904
187,10,10,0.4,360,8.0,0.1506274255560999,16.342051966985068
188,10,10,0.4,360,8.0,16.315744066389247,16.27118938366572
189,10,10,0.4,360,8.0,0.10648221619450092,16.28059031565984
190,10,10,0.4,360,8.0,16.314924926170963,16.22067631483078
191,10,10,0.4,360,8.0,0.12991924499369248,16.2588320851326
192,10,10,0.4,360,8.0,0.13013909364822374,16.313407584031424
193,10,10,0.4,360,8.0,16.315934912721026,16.21042328675588
194,10,10,0.4,360,8.0,0.1719467090167713,16.326842164993288
195,10,10,0.4,360,8.0,16.314979899496702,16.240067831675212
196,10,10,0.4,360,8.0,16.313223276357725,16.27825376590093
197,10,10,0.4,360,8.0,0.1048947685030853,16.363713983694712
198,10,10,0.4,360,8.0,16.31353875767283,16.23874356349309
199,10,10,0.4,360,8.0,16.315455770694975,16.225414097309113
200,10,10,0.4,360,8.0,1.0986355778904375,16.310974252223968
201,11,10,0.4,1280,0.0,15.932992460957934,16.179533251126607
202,11,10,0.4,1280,0.0,0.29388234686051184,16.075360083580016
203,11,10,0.4,1280,0.0,0.07419750820423517,16.269640302658082
204,11,10,0.4,1280,0.0,NaN,16.183602384726207
205,11,10,0.4,1280,0.0,15.930147019512718,16.092668680349984
206,11,10,0.4,1280,0.0,0.17848343516721663,16.134144898255666
207,11,10,0.4,1280,0.0,0.951790643292276,16.19207581679026
208,11,10,0.4,1280,0.0,0.10488545564779014,16.30275701681773
209,11,10,0.4,1280,0.0,0.823709828371119,16.248987833658855
210,11,10,0.4,1280,0.0,15.927115082428685,16.186298449834187
211,11,10,0.4,1280,0.0,15.931209881416011,16.243970314661663
212,11,10,0.4,1280,0.0,2.711543168019751,16.133117918173472
213,11,10,0.4,1280,0.0,3.1674607944226905,16.205653782685598
214,11,10,0.4,1280,0.0,0.06141893226654032,16.329242118199666
215,11,10,0.4,1280,0.0,0.06968591968993346,16.25787631670634
216,11,10,0.4,1280,0.0,15.928105652328414,16.072532733281452
217,11,10,0.4,1280,0.0,0.0787994084566037,16.31705006758372
218,11,10,0.4,1280,0.0,0.10260045656890936,16.266439565022786
219,11,10,0.4,1280,0.0,2.981473851387793e13,16.147854149341583
220,11,10,0.4,1280,0.0,0.09904620120959508,16.206121150652567
221,12,10,0.4,1280,1.0,15.646364662945912,16.1551916996638
222,12,10,0.4,1280,1.0,0.13994002822508622,16.321574115753172
223,12,10,0.4,1280,1.0,2.6182422042180336,16.249608631928762
224,12,10,0.4,1280,1.0,0.07778846355954655,16.267673734823862
225,12,10,0.4,1280,1.0,15.644605874872052,16.101126519838967
226,12,10,0.4,1280,1.0,15.64695367783138,16.098641935984293
227,12,10,0.4,1280,1.0,0.1028910062190398,16.251447180906933
228,12,10,0.4,1280,1.0,0.21042826989501484,16.23824341694514
229,12,10,0.4,1280,1.0,0.0636693277704024,16.261716183026632
230,12,10,0.4,1280,1.0,0.6256320043010042,16.25501585006714
231,12,10,0.4,1280,1.0,0.1342963614327085,16.30699831644694
232,12,10,0.4,1280,1.0,15.644957845208614,16.236635200182597
233,12,10,0.4,1280,1.0,0.07647595944065542,16.256034616629282
234,12,10,0.4,1280,1.0,15.643976125521696,16.145748885472617
235,12,10,0.4,1280,1.0,15.64211275293726,16.133846282958984
236,12,10,0.4,1280,1.0,NaN,16.235124719142913
237,12,10,0.4,1280,1.0,NaN,16.202893833319347
238,12,10,0.4,1280,1.0,NaN,16.135404765605927
239,12,10,0.4,1280,1.0,1.0665208389279681,16.404092367490133
240,12,10,0.4,1280,1.0,1.4333690933651246,16.39705990155538
241,13,10,0.4,1280,2.0,0.7199055300289124,16.40804285208384
242,13,10,0.4,1280,2.0,15.317045176630234,16.286699414253235
243,13,10,0.4,1280,2.0,1.0904416134477297,16.331282099088032
244,13,10,0.4,1280,2.0,0.11341114000929335,16.4020325700442
245,13,10,0.4,1280,2.0,0.16844201529261266,16.419787498315177
246,13,10,0.4,1280,2.0,2.402748321932805,16.432936135927836
247,13,10,0.4,1280,2.0,2.1090428062855304,16.404137484232585
248,13,10,0.4,1280,2.0,15.314903429977452,16.249364566802978
249,13,10,0.4,1280,2.0,0.07790676950520117,16.448509033521017
250,13,10,0.4,1280,2.0,0.06497317970422618,16.486398418744404
251,13,10,0.4,1280,2.0,0.956859645435864,16.491980866591135
252,13,10,0.4,1280,2.0,0.06487364506805376,16.514473899205527
253,13,10,0.4,1280,2.0,0.507107266135993,16.522736899058025
254,13,10,0.4,1280,2.0,0.08173420029706385,16.464982402324676
255,13,10,0.4,1280,2.0,0.1136280573274202,16.47111933628718
256,13,10,0.4,1280,2.0,0.08716657276982977,16.477958631515502
257,13,10,0.4,1280,2.0,NaN,16.35781138340632
258,13,10,0.4,1280,2.0,16.22151087847766,16.28665228287379
259,13,10,0.4,1280,2.0,0.2826483693160986,16.40959424972534
260,13,10,0.4,1280,2.0,13.66765187597341,16.318633850415548
261,14,10,0.4,1280,4.0,14.184859187221566,16.361672135194144
262,14,10,0.4,1280,4.0,14.184787172790381,16.350700398286182
263,14,10,0.4,1280,4.0,14.185131566595926,16.15510414838791
264,14,10,0.4,1280,4.0,14.182437479370549,16.167481768131257
265,14,10,0.4,1280,4.0,14.429256813927301,16.308310933907826
266,14,10,0.4,1280,4.0,4.593604001168429,16.34417458375295
267,14,10,0.4,1280,4.0,0.22730417961952423,16.261793235937755
268,14,10,0.4,1280,4.0,0.11463362551029677,16.34445738395055
269,14,10,0.4,1280,4.0,0.8927545819274042,16.393229349454245
270,14,10,0.4,1280,4.0,14.182449364139638,16.184554334481557
271,14,10,0.4,1280,4.0,0.11076044975060231,16.36574005285899
272,14,10,0.4,1280,4.0,6.146712464892146,16.356960185368855
273,14,10,0.4,1280,4.0,0.35357262713691895,16.38268923362096
274,14,10,0.4,1280,4.0,0.16884440578215318,16.334179949760436
275,14,10,0.4,1280,4.0,14.184820345002612,16.188331965605418
276,14,10,0.4,1280,4.0,14.182048732784267,16.16575701634089
277,14,10,0.4,1280,4.0,14.183182796570263,16.21223785082499
278,14,10,0.4,1280,4.0,14.182778648914292,16.3940415819486
279,14,10,0.4,1280,4.0,0.5665896425707176,16.422584633032482
280,14,10,0.4,1280,4.0,14.1834473517549,16.267028419176736
281,15,10,0.4,1280,8.0,0.25342955761631725,16.25416404803594
282,15,10,0.4,1280,8.0,0.5845179701642855,16.3268114844958
283,15,10,0.4,1280,8.0,0.31764376522749277,16.20021545092265
284,15,10,0.4,1280,8.0,10.804403682894876,16.174405984083812
285,15,10,0.4,1280,8.0,10.803782553259646,16.29596696694692
286,15,10,0.4,1280,8.0,3.3927083660106887,16.340650633970895
287,15,10,0.4,1280,8.0,10.802990336544434,16.18357113202413
288,15,10,0.4,1280,8.0,4.147991194599209,16.231005430221558
289,15,10,0.4,1280,8.0,2.855541303365976,16.22553953329722
290,15,10,0.4,1280,8.0,0.3841182850474018,16.312990566094715
291,15,10,0.4,1280,8.0,1.4477415576007913,16.27494068543116
292,15,10,0.4,1280,8.0,0.5259475849244956,16.250835585594178
293,15,10,0.4,1280,8.0,4.074083707256351,16.22369626760483
294,15,10,0.4,1280,8.0,10.802591233998491,16.233201281229654
295,15,10,0.4,1280,8.0,2.901683154716622,16.323185463746388
296,15,10,0.4,1280,8.0,0.22229561041353088,16.294138983885446
297,15,10,0.4,1280,8.0,10.93295617199354,16.24130356311798
298,15,10,0.4,1280,8.0,10.801748991922148,16.23249988158544
299,15,10,0.4,1280,8.0,10.804974351600102,16.180863650639854
300,15,10,0.4,1280,8.0,0.4742733548595942,16.27033096551895
