agent_ID,parameters_ID,stockout,CV,order_cost,leadtime,mean_gap,time
174,9,5,0.2,1280,0.0,NaN,16.324475983778637
175,9,5,0.2,1280,0.0,NaN,16.39735600153605
176,9,5,0.2,1280,0.0,4.6938265568686806,16.59859410127004
177,9,5,0.2,1280,0.0,12.936929616873513,16.507531499862672
178,9,5,0.2,1280,0.0,9.489973367022413,16.46688704888026
179,9,5,0.2,1280,0.0,NaN,16.248602696259816
180,9,5,0.2,1280,0.0,NaN,16.210912585258484
181,10,5,0.4,1280,0.0,7.346123989726707e8,16.43058469692866
182,10,5,0.4,1280,0.0,8.41006187606631,16.473905702431995
183,10,5,0.4,1280,0.0,NaN,16.22597621679306
184,10,5,0.4,1280,0.0,NaN,16.21755221684774
185,10,5,0.4,1280,0.0,NaN,16.19500378370285
186,10,5,0.4,1280,0.0,16.437177575659025,16.473511981964112
187,10,5,0.4,1280,0.0,7.904304087072462,16.42577734788259
188,10,5,0.4,1280,0.0,8.005039806526701,16.32456621726354
189,10,5,0.4,1280,0.0,12.523999362910565,16.50105611483256
190,10,5,0.4,1280,0.0,3.5753741798778207,16.321642549832664
191,10,5,0.4,1280,0.0,10.141287653192824,16.380618449052175
192,10,5,0.4,1280,0.0,4.117599764267025,16.330225801467897
193,10,5,0.4,1280,0.0,1.935860752350212,16.23505891561508
194,10,5,0.4,1280,0.0,4.086616566723014,16.43147538503011
195,10,5,0.4,1280,0.0,12.434834394325353,16.37113839785258
196,10,5,0.4,1280,0.0,8.00492160721978,16.27556716601054
197,10,5,0.4,1280,0.0,8.004363660979703,16.345213782787322
198,10,5,0.4,1280,0.0,NaN,16.246192733446758
199,10,5,0.4,1280,0.0,NaN,16.21637455224991
200,10,5,0.4,1280,0.0,NaN,16.267223898569743
201,11,10,0.2,1280,0.0,11.598976839142711,16.51304296652476
202,11,10,0.2,1280,0.0,3.731079740052905,16.46273955106735
203,11,10,0.2,1280,0.0,5.148658909546977,16.484005252520245
204,11,10,0.2,1280,0.0,3.4654163694174933,16.40105681816737
205,11,10,0.2,1280,0.0,15.980264566644543,16.261545133590698
206,11,10,0.2,1280,0.0,15.980692637381319,16.191002182165782
207,11,10,0.2,1280,0.0,15.980231433341702,16.207507769266766
208,11,10,0.2,1280,0.0,15.978502646690465,16.245806698004404
209,11,10,0.2,1280,0.0,15.980583614861095,16.30559676885605
210,11,10,0.2,1280,0.0,11.239188573200686,16.492172984282174
211,11,10,0.2,1280,0.0,15.978398709668344,16.358362849553426
212,11,10,0.2,1280,0.0,15.979800434394855,16.212525101502738
213,11,10,0.2,1280,0.0,15.979073381198678,16.384241235256194
214,11,10,0.2,1280,0.0,NaN,16.245616300900778
215,11,10,0.2,1280,0.0,17.462665324781995,16.223888432979585
216,11,10,0.2,1280,0.0,18.1326326908903,16.442756565411887
217,11,10,0.2,1280,0.0,5.046633325425888,16.484433833758036
218,11,10,0.2,1280,0.0,2.516737377736256,16.35514118671417
219,11,10,0.2,1280,0.0,15.98119367924698,16.390395164489746
220,11,10,0.2,1280,0.0,15.978829398205962,16.261034286022188
221,12,10,0.4,1280,0.0,16.309142020768704,16.46259041627248
222,12,10,0.4,1280,0.0,15.929604605288647,16.282225068410238
223,12,10,0.4,1280,0.0,11.544896288006367,16.47006126642227
